"","Gender","DriverAge","CarAge","Area","Leasing","Power","Fract","Contract","Exposure","ClaimFreq"
"11053","2",18,5,"4","2","3","2","3",3,0.0176350232880078
"11054","1",47,5,"3","2","2","3","3",1.71,0.000163700718035732
"11055","1",44,5,"4","2","3","3","1",7.14,0.0905995363488823
"11056","1",25,2,"3","2","3","3","2",3.4,0.020825601339437
"11057","1",56,7,"2","2","2","3","2",3.39,0.0221262857401247
"11058","2",45,4,"1","1","3","3","2",2.05,0.00135348147965117
"11059","1",34,4,"3","2","2","3","1",2.43,0.00471573500835059
"11060","1",64,4,"3","2","3","2","2",2.73,0.00877043852031299
"11061","2",44,4,"4","1","3","2","2",3.93,0.0320442114365393
"11062","2",65,6,"1","2","2","1","2",3.88,0.0298147096527421
"11063","2",36,8,"4","2","2","2","3",4.14,0.0380649396151478
"11064","1",60,8,"3","2","1","1","1",2.27,0.00266041527634575
"11065","2",44,8,"1","1","3","3","1",0.67,141537.399990946
"11066","2",48,6,"1","2","3","1","1",4.94,0.0512002816859238
"11067","2",47,9,"1","1","2","3","3",3.5,0.0239238184055717
"11068","2",40,6,"3","1","3","3","3",4.12,0.037080237310862
"11069","2",48,8,"4","1","3","2","3",2.7,0.00932736747630174
"11070","1",36,7,"4","2","2","3","3",0.08,6.25220367258167
"11071","2",41,5,"2","2","2","3","2",4.43,0.0442038552719123
"11072","1",48,4,"1","2","2","3","1",3.54,0.023400397467481
"11073","1",24,9,"2","2","2","3","1",1.51,1.33232419592496e-05
"11074","2",64,5,"4","2","3","3","2",3.93,0.0305810834218293
"11075","2",43,3,"3","2","2","3","3",0.08,6.39499207190226
"11076","2",39,8,"2","2","2","3","3",3.9,0.0350307337367751
"11077","2",42,2,"3","2","1","2","1",4.07,0.0313518790479106
"11078","1",51,2,"4","2","1","1","1",6.06,0.0690157399006234
"11079","1",41,9,"3","2","4","3","3",3.09,0.0159654559745024
"11080","2",49,6,"1","1","3","1","2",0.92,4.01790504381507e+24
"11081","2",49,4,"2","2","2","3","3",5.3,0.0641795656597923
"11082","2",18,6,"1","1","1","2","3",3.64,0.0302178198878301
"11083","1",44,8,"4","2","1","1","1",3.66,0.0248346034053316
"11084","1",45,5,"3","2","4","3","2",0.08,6.59379015299079
"11085","1",76,5,"1","1","1","2","3",0.08,6.40708505127058
"11086","2",39,6,"3","2","3","1","2",3.25,0.0179255026291604
"11087","1",38,3,"3","1","3","3","2",1.07,5.00804427065713e-31
"11088","2",23,0,"1","2","2","3","2",3.04,0.0145549164266415
"11089","2",29,6,"4","1","2","2","1",2.69,0.00848309565392903
"11090","1",35,9,"3","2","2","3","3",3.14,0.0169254547799092
"11091","1",58,4,"2","2","2","3","1",3.89,0.0323849633298521
"11092","1",37,4,"3","1","3","3","2",4.98,0.052885466715096
"11093","2",43,2,"1","2","3","3","2",4.57,0.0439808057747924
"11094","1",18,3,"1","2","1","1","2",2.49,0.0065772252770321
"11095","1",65,5,"2","2","3","3","2",3.26,0.0196134943969691
"11096","1",44,4,"2","2","1","3","2",1.83,0.000415898727197937
"11097","1",40,6,"2","1","2","3","1",2.44,0.0056940623888698
"11098","1",29,6,"3","2","3","1","2",0.08,6.45395554883944
"11099","1",37,1,"2","2","2","1","2",4.97,0.056800644313258
"11100","1",29,5,"1","2","3","1","2",0.16,12.8605777518225
"11101","2",18,6,"2","2","2","3","1",2.37,0.0056629232595426
"11102","1",69,2,"1","2","3","3","1",1.79,0.000276002278798628
"11103","2",36,4,"4","1","2","3","2",2.79,0.00996256320497543
"11104","1",34,3,"1","2","1","1","3",3.54,0.0244417809693841
"11105","1",74,4,"4","2","2","2","2",4.02,0.033847643420079
"11106","1",37,3,"3","1","1","3","1",3.28,0.0172299051438056
"11107","1",33,7,"3","1","2","2","2",0.08,6.48286743296501
"11108","1",41,0,"3","1","1","2","1",1.02,5.7642580464925e-106
"11109","1",31,3,"4","2","4","3","1",4.23,0.037657334930616
"11110","1",41,6,"3","1","1","1","2",7.49,0.0927018857551958
"11111","1",54,8,"4","2","2","2","3",0.84,366839813872.754
"11112","1",51,8,"3","2","3","1","2",2.85,0.0108095942576626
"11113","2",34,8,"1","2","1","1","2",1.39,4.47074298133719e-07
"11114","2",40,3,"1","1","2","3","2",4.32,0.0394382257461179
"11115","2",30,9,"4","2","1","1","2",5.01,0.0504378026179934
"11116","1",48,9,"3","2","4","2","3",1.67,0.000110181046134913
"11117","2",37,9,"3","2","4","3","1",5.21,0.0547019867923923
"11118","1",46,8,"3","2","4","3","1",3.22,0.016717011338873
"11119","1",30,5,"3","2","4","3","2",3.47,0.0219774158285445
"11120","1",47,7,"2","1","3","3","3",4.3,0.0447231168942499
"11121","1",47,5,"3","2","2","1","1",4.36,0.0396923587325975
"11122","1",51,3,"3","2","3","1","2",1.31,2.41331180338747e-08
"11123","1",41,9,"3","2","1","3","3",5.25,0.0570948027340093
"11124","2",46,7,"2","1","2","3","1",3.42,0.0224451257541271
"11125","1",45,3,"2","2","1","1","2",1.35,1.62371578074924e-07
"11126","1",43,2,"4","2","2","3","2",2.82,0.0105495514490827
"11127","1",63,9,"1","2","1","2","3",1.4,7.53306511198702e-07
"11128","2",68,3,"3","2","3","3","1",3.42,0.0198305269817126
"11129","1",49,5,"4","2","2","3","1",3.41,0.0209386809927585
"11130","2",35,5,"1","2","2","3","2",7.83,0.0996039345288098
"11131","2",18,9,"1","2","2","3","1",2.72,0.0103454519869368
"11132","1",55,9,"1","2","3","3","2",5.46,0.0609454489747618
"11133","1",40,4,"3","2","3","3","2",4.36,0.0402216291878254
"11134","1",32,4,"1","2","1","3","2",4.15,0.0342500837518694
"11135","2",51,5,"1","2","1","2","3",1.33,5.85074576451818e-08
"11136","1",71,7,"2","2","2","2","2",2.95,0.0137038200403878
"11137","1",53,2,"4","2","2","1","2",2.23,0.00275189930362589
"11138","1",57,5,"1","2","2","1","1",3.88,0.0303930038201749
"11139","2",26,5,"2","2","4","3","2",3.57,0.0260456907398135
"11140","1",35,4,"1","2","1","1","3",4.16,0.0372669136753627
"11141","1",69,3,"3","2","2","1","2",0.46,460.729992124515
"11142","1",22,4,"4","1","3","1","1",2.75,0.010185060553474
"11143","1",42,2,"4","2","4","3","1",7.05,0.0885872264852591
"11144","2",18,2,"3","1","2","3","2",5.6,0.0700376593432039
"11145","1",18,4,"4","2","1","2","1",2.4,0.00525863095447516
"11146","2",19,10,"3","2","2","3","2",3.64,0.0254647135161159
"11147","1",35,5,"3","2","2","3","3",3.63,0.0269750742378392
"11148","2",42,5,"2","1","4","3","2",0.65,46960.1866413997
"11149","2",24,3,"3","1","4","1","3",0.21,19.6567374808368
"11150","1",46,6,"4","2","3","1","2",0.08,6.42503704142055
"11151","1",34,9,"1","1","2","3","2",3.65,0.0262314707440229
"11152","1",44,5,"3","1","3","1","3",1.38,5.8977818624488e-07
"11153","1",53,6,"2","2","3","3","2",4.1,0.0373793287935801
"11154","2",36,3,"3","2","2","2","1",4.18,0.035634518227137
"11155","1",70,4,"2","2","2","3","2",3.98,0.0344103274048233
"11156","2",20,8,"2","2","2","2","3",2.06,0.00194805982505345
"11157","1",68,7,"2","2","3","3","2",2.36,0.00442916836749162
"11158","2",40,1,"4","2","2","3","2",3.3,0.0187267700169583
"11159","2",45,5,"2","2","1","2","2",2.33,0.00373840371561528
"11160","1",52,8,"4","1","2","3","1",3.75,0.0275949514435113
"11161","1",58,4,"1","2","2","3","1",5.43,0.0599975989151512
"11162","2",69,7,"3","2","3","2","2",2.98,0.0123790337429099
"11163","2",45,4,"1","1","4","3","2",2.84,0.0105247637241151
"11164","1",53,5,"3","2","2","3","1",3.04,0.0135144388494146
"11165","1",52,4,"4","2","2","3","2",2.94,0.0123357811694711
"11166","1",44,6,"4","2","1","1","1",2.93,0.0116184799176809
"11167","2",49,8,"3","2","3","3","2",3.74,0.0264049032983478
"11168","2",31,11,"1","2","2","3","2",3.13,0.015139535137074
"11169","1",32,11,"3","2","1","2","3",3.7,0.0263278726866369
"11170","2",26,7,"2","2","1","1","3",2.11,0.00206284978434751
"11171","1",18,8,"4","1","2","3","3",6.27,0.0898052905283249
"11172","1",44,5,"1","2","4","3","1",3.93,0.0313882365455237
"11173","1",41,5,"2","1","1","3","3",2.57,0.00767649306122835
"11174","1",21,4,"1","2","1","2","2",3.43,0.0213013813157267
"11175","2",41,5,"4","1","3","2","2",4.92,0.0523592496125979
"11176","2",43,5,"2","1","1","3","3",2.33,0.00420411843188347
"11177","1",38,5,"2","2","3","3","2",2.35,0.00457380974774726
"11178","2",42,5,"2","2","1","2","2",2.48,0.00560575943551057
"11179","2",45,6,"1","2","4","3","1",0.95,2.87038649195416e+40
"11180","2",49,7,"1","2","2","1","2",0.77,77757151.6970959
"11181","1",51,5,"2","2","1","2","1",4.78,0.0490915169298898
"11182","1",52,3,"3","2","2","3","2",3.63,0.0246428595203481
"11183","2",38,9,"3","1","2","2","2",1.15,1.73454752317741e-15
"11184","1",36,3,"3","2","1","3","2",2.53,0.00550313791400098
"11185","1",72,5,"2","1","1","3","2",2.48,0.00556883537925446
"11186","1",46,5,"3","2","2","2","1",4.02,0.0327619261606892
"11187","2",18,7,"3","1","2","3","3",0.45,276.009335223886
"11188","1",30,7,"4","2","3","1","3",3.77,0.0312457814228511
"11189","1",48,3,"2","2","2","2","2",3.29,0.0207013174945754
"11190","2",62,4,"4","2","1","1","3",2.54,0.00609300874724425
"11191","1",47,4,"1","1","2","2","3",5.13,0.0593727811684941
"11192","2",66,8,"2","1","2","2","3",1.28,8.97175984875036e-09
"11193","1",51,0,"3","2","2","2","3",3.02,0.0148104848878354
"11194","2",34,4,"2","2","1","3","1",4.8,0.0486425939358607
"11195","2",32,4,"3","2","2","3","3",2.94,0.012911771319256
"11196","1",39,8,"4","2","2","3","2",2.66,0.00809172285182354
"11197","1",47,5,"1","1","4","3","2",2.58,0.00682700019292482
"11198","1",48,7,"2","1","2","1","1",1.8,0.000388826111914923
"11199","2",48,7,"2","2","2","3","1",0.75,11725266.6835832
"11200","1",50,8,"1","2","1","2","2",2.42,0.00432718590990794
"11201","2",37,2,"2","2","3","3","1",4.52,0.0456424652372697
"11202","2",26,3,"1","1","3","2","1",4,0.03339833720211
"11203","2",60,5,"1","2","3","1","2",4.7,0.0463368729890713
"11204","2",55,3,"1","1","1","3","2",1.71,0.000118327252791329
"11205","1",33,7,"1","2","2","2","1",1.85,0.000468192504941346
"11206","1",53,3,"1","1","2","1","2",1.67,0.000102593163262625
"11207","1",39,5,"2","2","1","1","1",5.9,0.0714917011977318
"11208","1",62,11,"2","2","2","2","3",4.47,0.0468915241206389
"11209","1",58,5,"2","2","2","3","1",4.39,0.0428518461326695
"11210","2",54,5,"1","2","2","1","1",3.2,0.01662951403692
"11211","1",18,4,"1","2","3","1","2",0.08,5.91680950473705
"11212","1",25,5,"4","1","2","1","2",3.87,0.0318253752584574
"11213","2",35,6,"4","1","3","3","2",2.7,0.0086163260092974
"11214","2",46,4,"1","2","2","1","2",0.45,379.056879677837
"11215","1",21,4,"1","2","4","3","2",3.23,0.0184372625360405
"11216","1",19,5,"4","2","2","2","2",3.05,0.0157029194382762
"11217","2",23,6,"1","2","3","2","3",2.81,0.0116753590216323
"11218","1",60,3,"1","1","3","3","1",3.25,0.0178364690976554
"11219","2",63,0,"1","1","2","2","2",0.1,7.86345569385809
"11220","1",47,7,"2","2","2","3","1",4.34,0.042080203157341
"11221","2",22,11,"1","2","2","2","2",1.28,4.89963652864259e-09
"11222","2",30,7,"3","1","3","3","2",5.02,0.0522814020600081
"11223","1",52,1,"3","2","1","3","3",1.74,0.000177701677754257
"11224","2",45,0,"2","1","1","3","2",5.33,0.0593385884876463
"11225","1",51,9,"3","1","2","2","2",1.83,0.000388427400175723
"11226","2",60,3,"1","2","3","3","1",3.45,0.0209100555056337
"11227","2",45,3,"2","2","2","3","1",3.58,0.0256175914206024
"11228","2",33,4,"2","2","3","3","2",2.07,0.0016994486753171
"11229","1",29,4,"3","2","2","1","3",0.83,61961402769.2154
"11230","2",69,2,"2","2","3","3","2",5.68,0.0671867104047101
"11231","1",32,4,"3","2","4","3","3",5.07,0.056531693795713
"11232","1",75,6,"2","1","1","2","2",4.62,0.046944799063755
"11233","2",46,3,"2","2","2","3","1",0.08,6.3699343306705
"11234","1",52,8,"3","1","3","2","2",2.32,0.00357461052655543
"11235","1",60,5,"2","2","2","1","1",3.31,0.0207004744404058
"11236","1",40,4,"3","2","3","3","3",3.9,0.0329382213366307
"11237","1",46,5,"1","2","4","3","3",5.53,0.0658613612688288
"11238","2",30,1,"1","1","3","3","1",4.17,0.035898206026308
"11239","1",52,1,"4","1","3","1","2",2.45,0.00522748059496047
"11240","1",55,3,"1","2","3","2","3",4.36,0.0429218609798044
"11241","2",35,8,"3","2","1","1","2",0.08,6.80068058724988
"11242","1",45,5,"1","2","3","1","2",3.32,0.0199104343581067
"11243","1",45,5,"3","2","2","1","3",3.21,0.0185592112632328
"11244","2",82,3,"1","2","1","3","1",4.37,0.0410388720342996
"11245","1",19,2,"2","2","1","1","2",6.06,0.0767206501188753
"11246","2",40,0,"3","1","1","3","3",3.63,0.0251222921524806
"11247","1",40,3,"2","2","1","3","2",2.15,0.00216744626995862
"11248","2",20,4,"2","1","1","2","1",4.88,0.05243347098483
"11249","2",48,4,"3","2","3","1","2",2.13,0.00183651328451391
"11250","1",80,3,"1","1","2","3","2",0.08,6.43537909021045
"11251","2",50,5,"2","2","1","2","2",3.66,0.0260154531779875
"11252","1",56,5,"3","1","1","1","2",0.15,12.7208818734528
"11253","1",63,10,"3","2","2","3","3",3.21,0.0174096135169238
"11254","1",57,3,"1","2","2","3","1",1.16,1.17239129241428e-14
"11255","2",65,0,"3","1","1","3","1",0.42,280.754235044495
"11256","1",37,5,"3","2","4","3","3",3.15,0.017255038436593
"11257","1",78,0,"3","2","1","2","2",3.92,0.0297420610102967
"11258","1",54,6,"2","1","2","1","2",0.3,46.0053874845209
"11259","2",35,8,"3","1","2","3","2",1.85,0.000429966977982665
"11260","1",47,7,"2","2","2","3","1",1.2,8.36419638726298e-12
"11261","1",62,2,"2","1","2","3","1",1.51,1.21624501428146e-05
"11262","2",57,7,"1","1","4","1","2",1.55,1.94889801402669e-05
"11263","1",58,4,"1","2","2","3","2",2.38,0.00418337230977311
"11264","1",38,6,"3","2","3","2","3",4.92,0.0547537058312121
"11265","1",37,5,"4","1","2","3","3",1.37,4.3963562698231e-07
"11266","1",38,6,"3","2","3","2","2",4.26,0.0386491002567582
"11267","1",54,0,"1","2","2","1","2",0.51,1100.27346323104
"11268","1",34,2,"3","1","3","3","2",3.46,0.0220267078137986
"11269","1",66,5,"2","2","4","3","1",2.2,0.00267889780583402
"11270","1",48,7,"1","2","2","3","2",2.14,0.00196652437011385
"11271","2",37,5,"1","1","2","1","2",3.39,0.021165040729298
"11272","1",73,5,"1","2","3","2","1",2.11,0.00177638908734403
"11273","2",27,8,"3","2","2","1","2",3.33,0.0192880799922572
"11274","2",45,7,"3","2","3","3","2",3.08,0.0141764913809009
"11275","2",34,7,"1","2","2","3","2",3.2,0.0168000177284032
"11276","2",55,2,"2","2","2","1","2",3.06,0.0154297910342924
"11277","1",22,4,"1","2","1","3","2",2.69,0.00813135749277634
"11278","1",18,3,"1","2","2","3","2",2.91,0.0144904734214901
"11279","1",21,2,"2","1","4","3","1",3.14,0.0180774831124327
"11280","1",32,2,"2","1","3","1","2",1.03,4.41360036852622e-68
"11281","1",23,1,"3","2","2","2","2",2.34,0.00396921505087306
"11282","2",32,7,"3","2","3","3","1",3,0.0128234789865983
"11283","1",55,5,"2","2","4","3","3",1.7,0.000183678725440365
"11284","1",31,1,"3","1","3","3","2",4.23,0.0374427558017516
"11285","2",34,4,"1","2","4","3","2",4.86,0.0495164476947631
"11286","1",57,4,"2","1","4","1","2",1.95,0.000996167429440642
"11287","2",18,2,"3","1","2","3","2",4.62,0.0501405212203199
"11288","1",31,9,"2","1","3","1","3",3.28,0.0227037896537127
"11289","2",18,4,"2","1","4","3","1",3.68,0.032732347357622
"11290","1",18,7,"2","1","1","1","2",3.27,0.022897687956161
"11291","1",18,0,"3","2","3","2","1",0.08,6.00906023758896
"11292","2",48,5,"2","2","3","2","1",4.85,0.0525499909472373
"11293","2",70,6,"3","1","3","1","2",1.19,1.22344165592122e-12
"11294","1",45,7,"3","2","1","2","2",4.58,0.0418088102982541
"11295","1",36,6,"3","2","3","3","3",3.89,0.0326010223247851
"11296","1",36,1,"1","2","1","3","1",1.57,2.27317367507399e-05
"11297","2",43,0,"3","2","2","3","1",2.01,0.00106763426435601
"11298","1",71,6,"4","2","3","3","2",2.88,0.0112955050873223
"11299","2",40,4,"1","2","1","3","2",4.15,0.0336628825711252
"11300","2",55,4,"1","2","2","1","3",4.1,0.0365713710185222
"11301","1",34,2,"4","1","2","3","1",2.07,0.00151812692356332
"11302","2",35,1,"2","1","4","1","2",2.36,0.00457518969005073
"11303","2",34,5,"1","2","3","3","3",2.64,0.00828119047030549
"11304","2",46,5,"4","2","2","3","1",3.66,0.0252782336728158
"11305","2",18,2,"4","2","3","3","1",4.68,0.0519944122145206
"11306","2",43,7,"3","1","1","3","3",1.48,5.29742790206579e-06
"11307","1",19,5,"4","1","1","3","3",2.27,0.00350140821353604
"11308","1",60,3,"1","2","2","3","3",5.36,0.0620028486912208
"11309","1",25,1,"3","2","2","3","1",3.65,0.0253581528544794
"11310","2",22,4,"1","2","2","3","1",1.54,1.78865617010146e-05
"11311","1",29,4,"2","1","1","3","2",1.46,4.2283059023906e-06
"11312","2",53,8,"3","2","2","3","2",0.33,76.6758383865217
"11313","1",60,2,"2","2","4","3","1",0.1,7.63362528197233
"11314","1",47,2,"3","2","3","1","2",3.79,0.0284468404005224
"11315","1",66,5,"2","2","2","3","3",1.34,1.66805293067227e-07
"11316","1",47,0,"1","2","3","3","2",3.68,0.0267105836292341
"11317","1",73,5,"1","2","2","2","1",4.48,0.0424820579750034
"11318","1",69,5,"1","2","1","3","3",4.16,0.0356034730911391
"11319","2",54,10,"2","2","3","2","1",2.97,0.0134633333189793
"11320","2",51,9,"2","2","3","3","3",2.05,0.00168527469528551
"11321","2",62,5,"1","2","1","3","2",4.04,0.0305653840874056
"11322","1",55,7,"1","1","2","3","1",3.57,0.0239007908561866
"11323","1",31,6,"4","1","2","2","1",3.42,0.0219772714067631
"11324","1",54,10,"4","2","4","3","1",4.37,0.039005430817321
"11325","1",69,7,"1","2","3","2","2",1.74,0.000193485321683429
"11326","1",28,8,"1","2","2","3","2",3.73,0.0277895380539907
"11327","1",46,6,"1","1","1","3","3",3.87,0.0305641884567092
"11328","2",29,2,"1","2","3","3","2",2.35,0.0038672095016502
"11329","2",18,2,"1","1","3","3","1",0.53,1306.58171464872
"11330","1",18,0,"4","2","3","3","2",2.71,0.0109288344871788
"11331","2",38,5,"1","2","3","3","2",5.78,0.0672803537097343
"11332","2",28,0,"1","2","1","2","3",2.83,0.0107559211525866
"11333","2",38,2,"3","2","4","3","2",1.22,3.51499968027979e-11
"11334","2",53,8,"2","2","3","3","2",2.09,0.00176342761565553
"11335","2",34,8,"3","2","3","1","1",3.17,0.0161182114115942
"11336","2",18,6,"1","1","3","3","3",2.42,0.00652654485136803
"11337","1",38,4,"1","2","2","1","2",2.26,0.00318524472064027
"11338","2",39,1,"3","2","3","3","2",1.84,0.000397555930292721
"11339","2",46,1,"2","2","1","2","2",0.08,6.5375925306208
"11340","1",24,2,"3","2","2","3","1",0.88,14521504695452564
"11341","1",43,5,"3","2","4","2","2",3.39,0.0208114912219182
"11342","1",33,6,"3","2","2","1","2",1.41,1.07075587979225e-06
"11343","2",50,6,"1","1","2","2","2",2.25,0.00289697631357966
"11344","2",36,5,"2","2","2","2","3",1.84,0.0005825217803113
"11345","2",42,0,"3","2","2","3","1",3.58,0.0236389704729866
"11346","2",58,0,"1","2","4","3","1",1.34,7.82257315337791e-08
"11347","1",49,8,"2","2","2","2","2",4.25,0.0409528624662079
"11348","2",30,3,"4","1","2","3","1",3.77,0.0280443898799929
"11349","1",52,6,"1","2","4","1","1",5.99,0.0708864197504005
"11350","2",54,3,"1","2","2","1","3",2.48,0.00586187097269497
"11351","1",29,2,"1","1","2","3","3",0.79,331143352.040003
"11352","1",49,8,"1","2","1","3","2",2.42,0.00424885363281898
"11353","2",63,6,"1","2","2","1","1",1.9,0.00058846313126699
"11354","1",33,5,"2","2","3","2","3",2.1,0.00230710560330568
"11355","1",38,6,"4","2","1","3","1",4.17,0.0346104007128831
"11356","2",29,3,"3","1","2","3","2",5.45,0.0603736221666946
"11357","2",69,7,"1","2","2","3","1",3.09,0.0141435043964273
"11358","1",34,5,"3","2","2","3","3",2.9,0.0125777527280921
"11359","1",38,8,"1","2","1","3","1",2.79,0.00917597865099932
"11360","1",54,6,"2","2","1","3","1",3.89,0.0304897348206166
"11361","2",55,2,"1","1","1","2","3",3.19,0.0165593310973867
"11362","2",68,6,"4","2","4","3","1",1.85,0.000409059928949267
"11363","1",23,3,"2","2","3","3","3",3.35,0.0244973968273356
"11364","2",49,2,"1","2","2","3","3",2.68,0.00857024827770385
"11365","1",42,5,"3","2","2","3","2",5.21,0.0565886302111617
"11366","2",59,1,"1","2","4","3","2",0.08,6.68441998344234
"11367","2",35,5,"1","2","1","2","2",2.39,0.00399022676739841
"11368","1",59,7,"2","1","3","2","2",3.28,0.0205024425406163
"11369","1",62,7,"2","2","3","1","2",1.49,9.12703806065213e-06
"11370","1",18,8,"1","2","2","3","2",2.79,0.0121154595332147
"11371","2",49,9,"3","2","3","2","2",2.2,0.00233096887098394
"11372","1",36,7,"2","1","4","3","2",3.95,0.034835004313469
"11373","1",20,2,"2","2","3","3","2",1.24,5.64440289361485e-10
"11374","2",63,4,"1","1","2","3","1",1.22,3.55782914352114e-11
"11375","1",28,6,"2","2","2","3","2",3.81,0.0318468183387349
"11376","2",49,2,"1","2","3","2","2",4.28,0.0380594122790779
"11377","1",41,3,"4","2","1","3","2",1.06,1.92848372824774e-36
"11378","1",53,7,"4","2","2","2","2",1.93,0.000753926169067906
"11379","2",20,4,"3","1","1","3","3",2.66,0.00800689694233442
