"","Gender","DriverAge","CarAge","Area","Leasing","Power","Fract","Contract","Exposure"
"12214",2,44,2,1,2,1,3,2,1.05
"12215",1,42,10,2,2,2,2,2,4.23
"12216",2,57,6,3,2,1,2,1,2.11
"12217",2,37,4,3,2,3,3,2,2.01
"12218",2,33,5,1,2,2,3,1,2.94
"12219",1,71,1,1,2,3,3,3,1.01
"12220",1,63,1,1,2,1,2,1,3.62
"12221",2,36,3,4,1,3,3,2,1.13
"12222",2,37,3,3,2,3,3,2,4.05
"12223",2,45,6,1,1,2,3,1,4.76
"12224",2,50,6,1,1,2,2,1,3.11
"12225",1,53,6,3,2,2,3,1,3.38
"12226",1,46,5,2,2,1,3,2,0.58
"12227",2,32,3,1,2,2,3,2,5.41
"12228",1,57,6,2,1,1,3,3,1.39
"12229",2,44,4,3,1,3,3,2,1.53
"12230",2,52,4,1,2,3,3,3,3.27
"12231",2,51,4,3,2,3,1,1,3.88
"12232",1,44,3,3,2,3,3,2,0.66
"12233",2,35,3,4,2,1,3,3,1.69
"12234",1,45,0,1,2,1,3,1,2.58
"12235",1,37,5,3,1,1,2,1,4.41
"12236",1,79,9,4,1,4,2,1,4.27
"12237",1,56,5,2,2,4,2,2,0.3
"12238",1,69,3,1,1,2,3,2,3.63
"12239",2,20,5,2,1,3,1,3,1.94
"12240",1,52,10,2,1,2,1,2,3.53
"12241",1,66,2,2,2,1,3,1,6.25
"12242",1,21,2,1,2,2,3,2,2.68
"12243",2,26,5,3,2,2,3,1,3.49
"12244",2,54,2,4,2,2,2,3,2.98
"12245",2,44,4,2,2,2,3,2,0.3
"12246",2,33,3,2,1,3,1,2,2.79
"12247",2,53,2,2,1,2,3,3,4.35
"12248",2,43,6,1,2,4,1,2,3.88
"12249",1,24,7,4,1,3,2,2,4.09
"12250",1,27,3,1,2,2,3,3,2.84
"12251",1,44,4,4,2,1,3,3,3.43
"12252",2,46,7,3,2,3,2,1,1.98
"12253",2,50,9,3,1,3,3,1,2.13
"12254",2,35,9,1,2,3,2,2,3.37
"12255",2,28,5,4,2,3,3,1,2.91
"12256",1,48,2,4,1,1,3,3,5.59
"12257",2,53,7,3,1,3,3,2,4.03
"12258",2,29,8,3,2,2,2,2,2.8
"12259",1,45,3,1,2,1,2,1,3.21
"12260",1,29,7,3,1,2,2,2,2.61
"12261",2,70,4,1,2,1,2,1,2.56
"12262",2,41,4,1,2,2,1,1,4.1
"12263",1,66,3,3,2,2,3,2,0.84
"12264",2,48,4,3,2,2,3,1,1.2
"12265",1,18,2,2,2,3,3,3,1.46
"12266",1,68,7,1,2,4,3,1,4.98
"12267",1,53,8,1,2,3,3,2,1.65
"12268",1,68,2,1,2,1,3,3,3.98
"12269",2,26,6,1,2,1,1,2,5.56
"12270",1,34,4,1,1,2,1,3,4.34
"12271",2,31,10,2,1,3,3,2,3.74
"12272",1,54,9,1,1,2,2,2,4.47
"12273",1,18,5,4,2,1,3,1,2.13
"12274",1,67,1,4,2,2,3,1,3.08
"12275",2,32,3,2,1,1,3,1,0.45
"12276",1,54,8,1,2,2,3,2,3.26
"12277",1,33,9,1,2,4,2,2,3.37
"12278",1,23,3,2,2,2,3,2,4.36
"12279",1,41,7,3,2,2,2,2,6.12
"12280",1,66,8,1,2,3,2,1,0.08
"12281",1,18,4,3,1,2,3,1,2.93
"12282",1,39,5,1,1,3,3,2,4.93
"12283",1,35,2,4,1,4,3,1,1.65
"12284",2,49,3,1,2,2,3,2,3.09
"12285",2,21,6,2,1,1,3,2,5.47
"12286",1,26,9,3,1,2,3,1,1.41
"12287",1,24,7,2,1,3,1,1,2.14
"12288",2,37,8,2,1,2,3,2,0.08
"12289",1,62,6,2,2,2,3,2,3.46
"12290",2,18,7,2,2,1,1,3,3.46
"12291",2,37,7,2,1,2,3,1,3.51
"12292",1,44,5,3,2,3,3,1,6.37
"12293",1,33,4,3,1,2,3,2,3.8
"12294",1,52,4,3,1,2,3,3,1.31
"12295",1,30,6,4,1,2,3,1,3.85
"12296",1,80,6,2,2,3,3,2,4.8
"12297",1,31,3,1,1,3,3,2,3.24
"12298",1,61,6,3,1,3,3,2,2.16
"12299",1,38,5,3,2,2,3,3,2.9
"12300",1,41,7,1,2,1,3,2,0.92
"12301",1,42,8,2,1,2,3,1,2.72
"12302",2,36,5,4,2,3,3,3,5.16
"12303",1,50,5,3,2,2,3,3,2.71
"12304",2,37,5,1,2,2,1,2,4.29
"12305",1,40,6,1,1,1,3,2,2.51
"12306",2,43,8,1,1,3,1,1,2.84
"12307",1,48,4,1,2,3,2,2,3.68
"12308",1,46,3,1,2,3,3,2,3.65
"12309",2,57,4,3,1,4,3,2,2.26
"12310",1,41,5,2,2,2,3,2,2.64
"12311",2,20,8,2,1,2,2,1,2.84
"12312",1,45,2,2,2,3,3,2,2.43
"12313",2,46,5,2,2,3,1,2,3.27
"12314",1,39,7,1,2,4,1,1,1.07
"12315",2,71,5,3,2,3,2,2,5.4
"12316",2,45,3,2,1,2,2,1,1.86
"12317",2,18,9,3,2,2,3,3,1.29
"12318",1,72,5,2,2,2,3,2,3.39
"12319",2,53,9,1,1,1,3,1,0.19
"12320",2,38,4,1,2,3,3,1,4.07
"12321",1,64,3,2,2,2,3,3,3.37
"12322",1,28,6,2,2,4,3,1,0.64
"12323",1,41,8,1,2,2,1,3,6.6
"12324",1,45,10,2,2,3,2,3,3.06
"12325",1,45,7,1,2,2,3,1,2.66
"12326",2,62,9,4,2,2,3,2,0.33
"12327",2,60,7,3,1,3,3,3,4.35
"12328",2,53,3,1,2,3,3,3,5.39
"12329",1,55,5,1,1,2,3,2,2.23
"12330",1,47,7,1,2,2,3,3,2.32
"12331",1,24,1,1,1,2,3,2,1.22
"12332",1,22,11,2,2,2,3,2,3.3
"12333",2,45,4,3,2,1,3,3,3.29
"12334",2,21,4,4,1,2,3,1,3.44
"12335",1,68,9,1,2,1,2,1,1.44
"12336",1,38,3,3,1,4,3,2,1.29
"12337",1,49,7,3,2,2,3,2,4.07
"12338",2,57,0,1,2,2,2,3,5.65
"12339",1,34,6,3,2,2,3,3,0.2
"12340",1,48,7,3,2,2,3,1,2.19
"12341",2,18,3,1,2,3,2,2,3.17
"12342",2,63,6,2,2,2,1,1,4.56
"12343",2,59,8,1,1,2,3,1,4.19
"12344",2,56,4,4,1,4,3,2,3.43
"12345",1,44,6,3,2,1,3,2,2.08
"12346",1,18,8,2,1,2,2,1,4.72
"12347",1,47,4,1,2,2,1,3,3.43
"12348",2,49,4,1,2,2,1,1,2.62
"12349",2,42,5,3,2,1,3,1,1.84
"12350",1,71,6,3,1,1,1,1,3.1
"12351",2,39,4,4,2,3,3,2,0.49
"12352",1,23,4,2,2,2,3,3,3.36
"12353",1,36,3,1,2,1,2,2,3.74
"12354",2,18,12,1,1,3,3,3,4.24
"12355",1,48,7,3,1,2,3,1,3.51
"12356",2,62,3,1,1,3,2,1,4.29
"12357",2,37,9,3,1,2,3,1,4.13
"12358",1,36,3,3,2,1,3,3,5.43
"12359",2,32,7,2,2,3,1,3,3.56
"12360",1,31,0,2,2,1,1,2,3.69
"12361",1,54,8,1,2,4,3,2,3.62
"12362",1,38,9,1,2,1,3,1,3.04
"12363",1,53,3,3,2,2,2,2,1.11
"12364",2,42,2,4,1,3,1,2,3.81
"12365",2,53,2,2,1,1,3,2,0.68
"12366",2,35,7,2,2,3,2,1,5.24
"12367",2,51,7,1,2,1,3,2,6.09
"12368",2,28,4,3,1,2,3,2,1.54
"12369",1,51,6,1,2,2,3,2,2.17
"12370",2,47,6,1,2,3,3,2,1.75
"12371",1,36,4,1,2,1,3,2,3.67
"12372",1,52,9,1,2,4,1,3,3.03
"12373",2,21,3,3,1,2,1,2,2.19
"12374",1,68,0,1,2,2,1,2,2.16
"12375",2,41,7,4,2,3,3,2,3.79
"12376",1,23,3,3,2,1,3,1,5.67
"12377",2,54,5,2,2,2,1,1,2.41
"12378",1,35,3,2,2,1,2,2,0.37
"12379",1,35,4,2,2,2,3,2,2.28
"12380",1,39,9,2,1,2,3,3,4.31
"12381",2,33,6,2,2,3,2,2,0.7
"12382",1,73,7,4,1,3,3,3,2.97
"12383",1,24,0,2,1,4,2,3,2.53
"12384",1,61,4,3,2,3,1,3,5.13
"12385",2,57,4,2,2,2,3,2,3.45
"12386",2,46,6,2,2,2,3,2,0.15
"12387",2,39,5,4,2,4,2,3,1.36
"12388",2,34,6,4,1,2,3,2,1.11
"12389",1,20,6,1,2,2,3,2,1.2
"12390",1,37,5,3,2,1,2,1,0.96
"12391",2,23,1,2,2,3,2,2,0.08
"12392",1,42,5,4,2,2,3,2,1.91
"12393",1,51,4,2,2,1,3,2,2.13
"12394",2,44,2,2,2,3,1,1,2.89
"12395",2,71,10,1,2,3,2,2,4.45
"12396",1,31,3,4,2,3,3,2,3.35
"12397",2,49,5,3,2,3,3,3,3.99
"12398",2,49,8,2,2,1,1,3,6.11
"12399",1,37,2,3,2,2,3,3,0.67
"12400",1,39,5,3,1,2,2,3,2.3
"12401",2,21,4,1,2,2,2,3,1.33
"12402",1,39,6,2,2,3,2,1,2.13
"12403",2,39,5,1,2,2,1,2,2.41
"12404",1,59,6,4,2,2,1,3,5.44
"12405",1,30,4,1,1,1,1,2,6.12
"12406",1,52,5,2,2,2,3,2,0.73
"12407",2,26,9,1,2,1,3,1,4.32
"12408",1,47,5,4,2,2,1,2,1.22
"12409",1,39,6,4,1,4,3,2,4.01
"12410",2,57,4,3,2,3,1,2,1.36
"12411",2,33,9,1,2,1,3,1,2.94
"12412",1,18,5,4,2,1,3,1,3.79
"12413",1,43,7,2,2,2,2,2,4.64
"12414",2,48,7,1,2,2,3,1,3.27
"12415",2,30,5,1,1,1,2,2,2.26
"12416",2,36,8,2,1,1,3,1,0.79
"12417",2,20,7,2,2,3,3,3,3.18
"12418",2,65,3,1,2,2,3,1,2.84
"12419",1,56,5,1,2,3,3,2,3.01
"12420",1,36,5,2,2,1,3,2,1.74
"12421",1,38,7,2,2,4,2,2,1.86
"12422",2,60,4,1,1,3,3,2,3.65
"12423",1,72,6,2,2,1,3,1,3.6
"12424",1,45,6,3,2,2,3,3,1.25
"12425",1,49,5,2,2,4,3,1,2.53
"12426",1,33,5,1,2,2,3,1,2.45
"12427",1,46,1,4,1,2,3,3,2.36
"12428",1,50,4,1,1,3,1,1,3.71
"12429",1,49,7,1,2,2,3,1,2.58
"12430",1,62,3,2,2,2,1,3,4.93
"12431",1,25,10,4,1,4,3,2,2.21
"12432",1,32,4,3,1,3,3,2,5.45
"12433",1,39,2,2,2,3,3,2,4.7
"12434",1,18,11,3,1,3,3,3,3.52
"12435",1,49,7,4,2,1,2,1,3.31
"12436",1,36,4,3,2,2,1,2,5.64
"12437",1,42,7,3,1,2,3,2,2.99
"12438",1,51,8,2,2,3,3,1,2.97
"12439",1,39,4,4,1,4,3,2,0.16
"12440",1,58,1,4,2,4,3,2,3.74
"12441",1,28,7,3,2,1,3,2,2.06
"12442",1,18,5,2,2,4,3,1,2.47
"12443",1,40,5,2,2,3,3,1,4.76
"12444",2,53,4,1,2,2,2,2,4.95
"12445",1,22,4,3,2,2,1,2,3.7
"12446",1,45,8,2,1,2,3,1,3.06
"12447",1,36,6,3,2,3,3,2,5.18
"12448",1,67,2,1,2,2,2,1,4.83
"12449",1,77,3,2,2,2,3,2,2.55
"12450",1,22,5,2,2,3,3,2,5.32
"12451",1,51,9,2,2,2,3,1,2.71
"12452",1,52,1,1,2,2,2,3,4.19
"12453",2,64,3,4,2,2,2,1,2.24
"12454",1,46,3,2,2,1,2,2,3.29
"12455",2,49,2,4,1,3,3,2,2.47
"12456",1,47,4,4,2,2,1,3,3.31
"12457",1,47,8,2,2,3,3,1,0.6
"12458",1,43,1,2,2,3,2,3,3.64
"12459",2,50,5,1,2,2,2,3,2.86
"12460",1,60,4,2,2,2,2,2,1.18
"12461",1,54,1,2,1,2,3,2,4.47
"12462",1,43,3,1,2,3,1,2,3.28
"12463",2,36,5,3,2,1,3,2,2.45
"12464",1,53,4,2,2,1,3,2,0.08
"12465",1,29,5,2,1,2,3,1,3.22
"12466",2,32,5,2,2,3,2,1,5.74
"12467",1,59,5,1,1,3,3,2,3.82
"12468",2,50,3,2,2,1,3,1,3.26
"12469",1,38,3,1,2,3,3,1,0.81
"12470",1,52,5,3,1,1,1,1,2.07
"12471",1,40,2,4,1,2,2,2,1.53
"12472",1,18,2,3,1,2,2,2,0.52
"12473",1,78,2,2,2,2,3,2,5.12
"12474",1,52,3,2,1,2,3,1,4.63
"12475",2,69,7,2,2,2,1,1,5.28
"12476",1,48,4,4,2,1,3,3,5.56
"12477",2,25,0,1,2,3,1,1,4.29
"12478",1,55,9,4,2,3,3,3,3.82
"12479",2,47,6,2,2,2,1,1,2.34
"12480",1,42,9,2,2,1,3,2,3.31
"12481",2,65,8,3,2,2,1,2,2.29
"12482",2,38,7,1,2,3,3,1,3.44
"12483",1,64,5,4,1,3,2,1,4.06
"12484",1,45,2,4,1,1,2,2,4.29
"12485",2,22,7,1,2,1,1,1,2.03
"12486",2,48,7,3,2,2,1,2,2.54
"12487",1,35,4,1,2,2,2,2,3.74
"12488",2,36,4,3,2,2,3,2,4.17
"12489",2,62,6,1,1,1,1,1,3.84
"12490",2,41,3,4,2,1,1,2,2.22
"12491",2,46,7,2,2,1,2,3,1.27
"12492",1,78,5,1,1,1,1,3,6.53
"12493",1,43,3,1,2,2,3,2,4.53
"12494",2,51,11,4,1,1,2,1,4.35
"12495",1,60,5,2,2,2,2,3,4.13
"12496",2,30,5,2,1,1,1,1,3.21
"12497",2,53,0,3,1,3,3,2,0.55
"12498",2,50,7,4,2,2,3,1,1.6
"12499",1,30,7,2,2,3,1,2,0.73
"12500",1,18,2,2,1,2,3,2,2.88
"12501",2,54,2,2,1,3,1,1,2.91
"12502",1,54,4,1,2,1,2,1,4.21
"12503",1,47,0,2,2,1,3,2,6.39
"12504",1,39,8,3,2,3,2,2,4.19
"12505",1,47,1,3,1,2,3,1,3.27
"12506",1,18,5,1,1,2,2,2,3.21
"12507",2,18,6,1,1,2,1,1,1.89
"12508",2,52,4,2,2,2,3,2,2.84
"12509",1,54,3,1,1,4,3,2,3.09
"12510",2,70,11,1,2,1,3,2,1.49
"12511",2,39,4,1,2,3,3,2,3.25
"12512",2,49,3,2,1,1,3,2,1.34
"12513",1,61,6,1,2,4,3,1,3.5
"12514",1,48,8,4,2,3,3,2,2.18
"12515",2,31,5,4,2,2,2,3,3.68
"12516",1,47,6,1,2,1,1,1,3.83
"12517",2,43,3,3,1,2,1,1,5.68
"12518",1,29,6,2,2,3,2,2,0.46
"12519",2,35,4,1,2,2,3,2,2.7
"12520",1,79,2,3,2,2,2,3,4.95
"12521",2,51,4,2,1,3,3,1,0.75
"12522",1,41,6,3,2,2,3,1,3.87
"12523",2,73,5,2,2,2,3,1,1.87
"12524",2,49,1,2,1,3,3,3,1.62
"12525",1,71,3,3,1,3,3,1,1.98
"12526",1,40,4,1,1,1,2,2,3.02
"12527",2,42,1,2,2,2,3,1,2.18
"12528",2,39,3,2,2,4,3,3,4.6
"12529",1,51,3,2,2,2,3,3,1.04
"12530",2,34,1,2,1,2,3,2,3.44
"12531",2,70,7,3,2,2,2,2,0.08
"12532",1,57,4,3,1,2,3,2,3.24
"12533",1,56,6,1,2,4,1,3,4.05
"12534",1,50,2,1,2,2,2,2,3.76
"12535",1,35,6,2,2,3,3,3,2.18
"12536",2,32,5,3,1,2,3,3,2.42
"12537",2,46,9,2,2,2,3,1,1.03
"12538",2,53,5,2,2,2,1,1,2.94
"12539",1,72,1,2,2,4,3,2,4.57
"12540",1,64,6,2,2,1,2,2,3.52
"12541",2,32,7,4,1,1,2,3,2.53
"12542",2,23,8,2,2,1,3,2,1.75
"12543",2,53,9,2,2,1,3,2,3.61
"12544",1,43,5,1,1,2,3,2,0.78
"12545",2,79,8,3,1,2,1,2,1.36
"12546",1,45,5,4,1,3,1,3,4.02
"12547",2,27,4,3,2,2,2,1,0.26
"12548",1,31,0,2,2,2,2,3,2.97
"12549",1,71,4,3,2,3,2,3,6.62
"12550",1,50,4,1,2,2,3,2,2.51
"12551",1,49,6,3,2,2,3,2,2.22
"12552",1,51,7,3,2,2,2,3,2.52
"12553",2,54,1,1,1,3,1,1,3.76
"12554",1,40,4,3,2,3,2,1,2.55
"12555",2,18,5,1,1,2,3,3,3.76
"12556",1,42,5,2,2,3,3,2,2.79
"12557",1,35,6,1,2,1,3,3,2.65
"12558",1,35,4,3,1,3,3,2,4.24
"12559",1,18,5,2,1,3,2,1,3.77
"12560",2,39,4,4,2,2,1,2,1.28
"12561",2,35,8,4,2,1,1,1,3.94
"12562",1,51,10,1,2,2,3,2,5.04
"12563",1,43,1,2,2,2,2,2,1.72
"12564",1,43,1,4,1,1,3,3,3.77
"12565",2,36,7,2,1,1,3,1,2.57
"12566",1,41,7,3,2,2,2,1,3.44
"12567",1,33,9,1,2,3,3,2,1.86
"12568",2,44,3,4,1,1,3,3,1.25
"12569",2,47,4,3,2,2,1,2,3.36
"12570",1,18,6,1,2,1,2,2,3.93
"12571",2,42,6,2,2,2,3,2,2.83
"12572",1,54,3,4,1,3,3,2,2.44
"12573",1,34,2,2,2,2,3,2,4.84
"12574",1,49,0,4,2,2,2,1,2.21
"12575",2,39,2,2,2,3,3,3,1.61
"12576",1,38,12,4,2,3,2,3,5.89
"12577",1,44,4,1,2,2,3,2,5.49
"12578",1,46,4,1,2,1,3,2,5.59
"12579",2,46,7,3,2,2,2,1,6
"12580",2,66,5,1,1,2,3,3,4.58
"12581",1,27,3,3,1,1,2,2,1.36
"12582",2,69,6,3,1,2,1,1,2.6
"12583",1,20,3,2,1,2,3,1,4.36
"12584",1,41,5,2,2,2,1,2,2.88
"12585",1,64,5,1,1,4,3,2,2.62
"12586",1,52,0,1,1,2,3,2,3.01
"12587",1,41,6,1,2,3,1,2,3
"12588",1,44,6,1,1,2,3,2,5.79
"12589",1,39,6,1,2,1,3,3,3.58
"12590",2,40,2,3,2,3,3,2,2.89
"12591",1,35,4,4,1,1,3,3,1.39
"12592",2,56,2,3,2,4,3,2,2.97
"12593",1,62,7,4,2,1,2,3,4.67
"12594",1,51,8,2,2,3,1,1,2.4
"12595",1,22,0,4,2,2,3,2,3.09
"12596",2,18,3,4,2,3,3,2,1.33
"12597",2,49,7,2,2,4,3,1,2.21
"12598",1,19,8,3,2,2,1,3,4.18
"12599",2,41,4,1,2,3,2,1,6.49
"12600",1,44,6,4,2,4,3,3,3.05
"12601",2,56,2,1,2,2,3,2,1.24
"12602",1,25,6,1,2,3,2,2,0.82
"12603",1,34,10,4,2,2,1,2,1.03
"12604",1,59,1,4,1,3,3,3,4.57
"12605",2,59,5,2,2,1,1,2,2.55
"12606",1,41,3,2,1,4,3,2,2.23
"12607",2,53,4,2,2,3,3,1,0.08
"12608",2,40,3,3,2,3,3,3,2.28
"12609",1,55,11,3,1,2,2,2,4.97
"12610",1,47,6,1,2,1,3,3,1.29
"12611",1,30,6,1,2,3,3,3,1.75
"12612",2,47,2,2,2,4,3,2,4.18
"12613",2,42,3,4,1,2,1,1,3.22
"12614",1,44,5,2,2,2,3,2,2.33
"12615",1,38,3,3,2,3,1,1,2.32
"12616",2,60,1,4,2,3,3,1,2.93
"12617",2,48,9,2,2,1,3,1,3.03
"12618",1,43,6,3,1,2,3,1,2.76
"12619",1,35,5,2,1,2,1,2,5.5
"12620",2,43,6,2,1,2,3,2,3.04
"12621",1,36,0,4,2,2,1,3,4.16
"12622",1,66,1,1,2,2,3,2,1.82
"12623",1,31,2,1,2,2,3,3,0.08
"12624",2,18,6,3,2,1,3,3,2.43
"12625",2,57,5,2,2,4,3,3,5.33
"12626",2,43,2,1,2,2,3,2,4.12
"12627",1,44,2,1,1,2,1,2,3.94
"12628",2,38,4,2,2,2,2,1,3.88
"12629",1,20,5,2,2,3,3,1,4.88
"12630",1,35,2,1,2,4,3,2,2.24
"12631",2,36,7,2,1,1,1,2,6.66
"12632",1,35,4,3,2,1,3,2,2.92
"12633",1,63,10,2,1,2,1,3,5.92
"12634",2,43,2,1,2,1,3,1,3.41
"12635",1,36,6,2,2,3,1,1,2.27
"12636",1,60,2,3,2,2,3,2,4.04
"12637",1,33,3,1,1,2,1,1,1.16
"12638",1,58,11,2,1,3,2,1,4.95
"12639",2,44,6,2,2,1,3,1,3.81
"12640",1,38,5,3,1,2,1,3,4.59
"12641",2,18,2,4,2,2,3,2,2.71
"12642",1,40,7,1,1,2,3,2,4.78
"12643",1,46,8,1,1,2,3,3,2.39
"12644",1,36,5,2,2,3,3,2,5.43
"12645",2,54,2,4,1,2,1,1,4.06
"12646",2,42,7,1,2,3,3,1,4.4
"12647",1,45,5,2,2,2,2,2,3.17
"12648",2,22,3,1,2,2,2,1,2.91
"12649",2,18,8,1,1,3,2,2,1.98
"12650",2,64,1,3,2,1,3,3,6.76
"12651",1,43,6,2,2,3,3,1,2.23
"12652",1,50,4,2,2,2,1,3,2.98
"12653",2,40,3,1,2,4,2,1,4.75
"12654",2,57,6,3,2,2,3,2,1.69
"12655",1,74,1,1,2,3,1,3,1.7
"12656",2,48,9,1,1,1,3,2,3.08
"12657",1,47,3,1,2,1,3,3,3.63
"12658",1,50,2,4,2,1,1,3,2.2
"12659",1,44,9,2,1,3,3,2,1.47
"12660",1,27,5,1,2,1,3,1,3.01
"12661",2,41,8,4,2,3,1,2,1.12
"12662",2,51,6,1,2,2,2,2,2.57
"12663",1,48,1,2,2,3,3,3,1.62
"12664",1,45,6,2,2,3,3,3,4.99
"12665",1,62,6,1,2,4,3,1,4.14
"12666",2,79,4,4,2,4,3,2,0.93
"12667",1,18,6,2,2,3,1,2,4.04
"12668",1,46,3,2,1,1,2,3,6.61
"12669",1,41,7,2,1,1,2,2,1.51
"12670",1,46,8,2,2,3,1,2,2.77
"12671",2,18,5,2,2,2,3,2,1.1
"12672",1,70,3,2,2,3,1,2,4.14
"12673",1,25,5,2,1,2,3,2,3.1
"12674",2,64,0,2,2,2,3,2,3.17
"12675",1,54,8,3,2,2,2,2,2.57
"12676",2,64,4,3,1,1,2,3,1.08
"12677",1,41,2,2,2,2,1,1,5.77
"12678",1,51,4,1,1,2,3,3,1.23
"12679",2,18,6,3,1,3,3,1,3.09
"12680",1,33,8,2,2,3,3,1,4.45
"12681",1,23,5,4,1,3,2,2,1.09
"12682",2,48,7,2,2,1,3,2,2.11
"12683",2,43,8,3,2,1,3,2,2.59
"12684",1,30,4,2,2,4,2,2,1.44
"12685",2,21,4,3,2,4,3,3,2.61
"12686",2,58,8,4,2,2,3,2,3.77
"12687",1,34,6,1,2,2,1,3,2.77
"12688",1,61,8,4,2,2,3,1,2.62
"12689",1,37,3,1,2,2,3,2,4.38
"12690",1,58,1,2,2,1,3,1,2.34
"12691",2,67,5,4,1,2,2,1,1.4
"12692",1,49,2,3,1,3,3,2,4.87
"12693",2,53,4,1,2,1,3,2,4.11
"12694",1,69,7,3,1,3,1,2,3.95
"12695",2,23,3,1,1,3,3,1,1.08
"12696",1,62,9,3,1,4,3,2,2.89
"12697",1,40,6,1,2,2,3,2,2.48
"12698",1,28,8,3,2,2,3,2,3.69
"12699",1,33,4,2,2,1,3,2,2.33
"12700",1,34,5,3,1,4,3,1,4.09
"12701",2,56,9,1,1,3,2,2,3.55
"12702",1,59,5,3,2,2,2,3,2.61
"12703",2,18,7,4,2,1,3,1,3.4
"12704",2,52,3,3,2,1,2,1,3.81
"12705",1,22,3,4,1,2,2,3,3.84
"12706",2,33,3,1,2,1,3,2,4.77
"12707",1,47,5,3,2,3,3,2,1.87
"12708",2,39,8,2,2,4,3,3,0.9
"12709",1,21,3,1,2,2,2,2,2.11
"12710",1,39,0,4,2,3,3,3,4.56
"12711",1,41,5,2,2,1,3,2,3.29
"12712",2,59,4,1,2,4,2,3,4.55
"12713",1,23,4,1,2,3,3,3,4.66
"12714",1,41,1,1,1,3,2,2,2.99
"12715",1,64,5,1,2,3,1,3,4.96
"12716",1,48,4,4,2,1,3,1,6.21
"12717",1,47,8,2,2,2,3,2,2.69
"12718",1,54,6,1,2,4,3,1,2.27
"12719",2,20,5,3,2,3,2,3,3.04
"12720",1,27,7,2,2,2,1,3,7.04
"12721",1,39,2,3,2,2,3,3,3.61
"12722",1,44,7,3,2,1,3,1,3.34
"12723",1,52,4,3,2,3,3,2,5.7
"12724",2,65,5,2,2,2,1,3,2.04
"12725",1,30,8,3,2,2,3,1,3.86
"12726",1,45,7,2,2,2,3,2,3.75
"12727",1,61,9,1,2,4,2,2,0.65
"12728",1,42,4,1,2,2,3,2,2.78
"12729",1,45,4,4,2,2,3,2,4.2
"12730",1,27,5,2,1,1,1,1,3.13
"12731",2,56,2,2,1,2,1,2,3.66
"12732",1,59,3,3,1,4,3,3,4.91
"12733",1,43,9,3,2,4,3,2,5.83
"12734",1,48,1,1,2,2,2,1,3.43
"12735",2,31,6,2,2,2,3,2,5.94
"12736",1,54,4,4,1,2,3,1,2.6
"12737",2,63,5,4,1,3,2,2,0.5
"12738",1,73,4,3,1,1,3,3,2.61
"12739",1,60,4,4,1,2,1,2,1.73
"12740",1,49,2,2,1,3,2,3,0.51
"12741",2,41,5,2,2,2,3,2,3.4
"12742",1,33,6,1,2,2,1,2,3.41
"12743",2,49,4,3,1,4,1,2,2.87
"12744",1,18,3,3,2,4,3,2,0.94
"12745",1,38,5,3,2,3,3,1,4.37
"12746",1,39,9,1,2,1,3,2,3.37
"12747",1,43,8,2,2,4,3,2,2.1
"12748",2,27,5,1,2,3,3,2,3.41
"12749",1,23,5,2,2,2,2,3,0.33
"12750",1,29,8,2,2,2,1,2,1.27
"12751",1,30,6,1,2,3,1,1,2.53
"12752",1,38,8,1,2,2,3,2,2.21
"12753",2,31,9,4,1,1,3,1,3.84
"12754",2,58,9,1,2,2,2,1,0.34
"12755",1,52,4,4,2,2,3,2,3
"12756",2,22,1,1,2,1,3,3,4.07
"12757",1,30,0,1,1,2,2,2,3
"12758",2,35,1,4,2,2,3,1,6.93
"12759",1,42,3,3,1,2,3,2,1.66
"12760",1,60,9,3,2,2,1,2,4.63
"12761",1,32,9,2,1,3,2,1,2.53
"12762",2,31,3,2,1,2,2,1,3.82
"12763",1,49,1,1,2,1,3,2,2.62
"12764",2,18,10,2,1,2,3,2,1.5
"12765",2,20,7,4,1,1,3,2,3.96
"12766",1,18,5,2,2,4,2,1,3.05
"12767",1,32,6,1,1,3,3,2,2.89
"12768",2,53,9,1,1,1,3,3,4.04
"12769",2,29,7,1,1,1,3,1,3.87
"12770",1,33,10,4,2,1,3,2,3.03
"12771",1,50,7,1,1,4,3,3,0.6
"12772",1,26,6,4,2,3,3,3,4.13
"12773",1,35,4,1,2,1,3,1,4.18
"12774",2,38,7,1,1,2,2,1,0.58
"12775",1,47,6,3,1,3,3,2,5.16
"12776",1,47,4,3,1,2,3,2,5.68
"12777",2,46,8,2,2,1,1,1,3.26
"12778",2,41,0,1,2,1,2,1,2.32
"12779",2,41,4,1,2,2,2,2,3.42
"12780",2,35,4,3,1,1,3,3,0.79
"12781",1,34,5,4,2,2,3,1,3.54
"12782",1,60,3,2,2,2,3,2,0.08
"12783",1,72,3,4,2,4,3,2,0.7
"12784",1,36,6,2,2,2,3,2,3.41
"12785",1,71,6,2,2,4,3,1,1.99
"12786",1,50,6,1,2,4,1,1,1.61
"12787",1,43,7,3,1,4,3,2,3.45
"12788",1,21,4,2,2,2,3,2,3.49
"12789",1,23,7,1,2,4,3,3,4.47
"12790",1,54,6,1,2,3,3,2,3.16
"12791",2,48,2,2,2,2,3,1,2.97
"12792",2,71,6,2,1,4,3,1,2.92
"12793",2,52,4,3,2,3,3,2,3.7
"12794",1,64,8,2,2,3,3,1,2.75
