;Gender;DriverAge;CarAge;Area;Leasing;Power;Fract;Contract;Exposure;Nbclaims
34336;2;37;0;1;2;1;3;2;1.4;0
34337;2;46;9;2;2;3;2;2;1.81;0
34338;2;44;2;4;2;4;3;3;5.21;0
34339;2;41;6;1;2;1;3;1;0.9;0
34340;1;64;6;2;2;1;2;2;2.48;0
34341;1;19;2;2;2;2;2;2;1.57;0
34342;2;71;3;3;2;4;3;1;3.2;0
34343;2;41;7;4;2;3;3;1;1.76;0
34344;1;23;4;3;2;2;2;3;2.44;0
34345;1;45;6;2;1;3;2;3;1.21;0
34346;1;65;2;1;1;2;3;2;2.4;0
34347;1;77;5;2;1;3;1;1;3.26;0
34348;2;48;7;4;2;2;3;2;3.49;0
34349;2;32;5;4;2;1;1;2;3.46;0
34350;2;68;7;4;2;4;3;2;1.74;0
34351;1;42;5;1;1;1;1;1;3.65;0
34352;1;58;7;1;2;3;2;2;3.07;0
34353;1;40;8;3;2;1;3;1;1.28;0
34354;2;18;6;2;1;3;2;2;3.8;0
34355;2;62;6;4;1;2;1;1;2.69;0
34356;2;65;7;3;1;3;3;2;3.69;0
34357;1;50;6;2;2;4;3;2;3.28;0
34358;1;58;6;3;1;3;3;1;2.46;0
34359;1;29;5;2;1;2;1;3;3.38;0
34360;2;36;5;2;2;2;1;1;3.56;0
34361;2;51;6;4;2;2;3;1;0.08;0
34362;1;28;1;2;2;2;3;2;5.07;0
34363;1;25;3;4;2;2;1;2;1.22;0
34364;2;49;7;3;2;2;3;2;3.63;0
34365;2;28;9;2;2;3;3;1;2.77;0
34366;1;38;6;3;2;3;2;2;2.86;0
34367;1;55;7;3;2;2;1;1;4.3;0
34368;1;27;6;4;2;3;1;3;2.62;0
34369;2;70;5;1;2;3;3;1;0.65;0
34370;2;68;11;1;2;1;1;3;3.74;0
34371;2;30;5;2;2;3;2;2;4.36;0
34372;2;19;3;2;2;2;3;2;2.51;0
34373;2;39;6;3;2;2;1;3;1.09;0
34374;1;50;5;2;2;2;3;2;1.85;0
34375;1;48;3;2;2;2;3;2;6.57;1
34376;2;18;7;2;2;2;2;1;1.52;0
34377;2;57;8;1;2;1;2;1;3.01;0
34378;1;43;6;1;2;1;3;2;3.29;0
34379;2;18;10;4;2;2;1;2;2.27;0
34380;2;29;2;1;2;2;2;2;4.27;0
34381;2;32;0;1;2;1;3;2;0.63;0
34382;2;30;5;4;1;2;2;2;2.21;0
34383;1;37;7;2;2;3;3;1;2.25;0
34384;1;54;7;3;2;3;2;1;2.82;0
34385;1;22;2;2;2;2;3;2;2.81;0
34386;1;34;7;2;2;3;3;1;4.74;0
34387;2;34;5;3;1;4;3;2;2.62;0
34388;1;43;3;3;1;1;1;1;3.45;0
34389;1;26;5;3;2;2;1;2;2.24;0
34390;1;34;0;4;2;2;3;2;4.92;0
34391;2;46;9;1;2;2;3;3;1.26;0
34392;1;43;6;3;2;3;3;2;1.79;0
34393;1;49;6;1;1;2;3;2;1.33;0
34394;1;54;5;2;2;2;1;1;1.16;0
34395;1;34;5;2;2;2;3;2;3.75;0
34396;2;64;5;3;1;3;1;2;5.08;0
34397;2;43;6;3;2;3;3;3;2.37;0
34398;1;42;7;4;1;4;2;3;2.92;0
34399;1;58;6;3;2;4;3;3;0.84;0
34400;1;53;2;3;2;2;1;2;3.23;0
34401;1;44;5;2;2;3;2;2;0.86;0
34402;1;47;6;1;1;2;3;2;4.56;0
34403;1;59;6;3;2;1;3;1;3.18;0
34404;2;65;5;2;2;1;1;2;1.83;0
34405;2;24;1;1;2;3;2;1;1.45;0
34406;2;43;3;4;2;3;2;3;3;0
34407;2;58;10;4;2;2;1;3;0.13;0
34408;2;35;6;4;2;4;3;3;3.35;0
34409;1;30;4;1;2;3;2;1;2.54;0
34410;1;73;6;2;2;3;2;2;4.02;0
34411;1;49;3;1;2;1;2;2;3.61;0
34412;1;57;1;2;2;4;3;1;2.14;0
34413;2;18;1;1;2;2;3;1;1.11;0
34414;1;48;2;3;2;4;3;1;6.04;0
34415;2;65;2;2;1;2;2;2;1.2;0
34416;1;61;6;2;2;2;3;2;3;0
34417;1;64;0;1;2;3;3;2;4.73;0
34418;1;42;5;1;2;1;3;1;1.29;0
34419;2;50;4;3;2;2;3;2;2;0
34420;1;54;3;3;2;2;1;1;2.48;0
34421;1;42;3;2;1;4;3;3;1.7;0
34422;2;30;3;4;2;2;2;1;3.66;0
34423;1;32;4;3;2;3;3;3;2.07;0
34424;1;33;6;1;1;2;2;3;3;0
34425;1;47;2;4;2;2;3;1;2.78;0
34426;2;44;5;3;1;3;3;2;2.03;0
34427;1;47;6;4;1;1;2;2;2.48;0
34428;2;64;0;2;1;2;3;2;2.93;0
34429;1;35;5;4;2;2;3;2;1.21;0
34430;2;55;3;2;1;1;2;1;2.07;0
34431;1;42;3;1;2;2;2;2;2.34;0
34432;1;32;4;4;1;1;3;3;3.82;0
34433;2;18;4;2;2;2;1;3;3.75;0
34434;1;55;3;2;1;4;3;3;5.48;0
34435;1;47;1;2;2;1;3;3;2.12;0
34436;1;59;1;3;2;4;3;1;3.55;0
34437;2;34;9;1;2;2;3;2;3.83;0
34438;1;45;6;1;2;1;3;3;0.88;0
34439;2;54;7;1;2;2;2;1;2.12;0
34440;2;46;4;1;1;3;1;1;3.83;0
34441;1;46;4;4;2;3;2;3;0.08;0
34442;1;44;6;1;2;1;2;2;1.79;0
34443;2;45;6;2;1;2;3;1;4.8;0
34444;2;49;5;3;1;1;2;2;0.98;0
34445;1;33;3;3;1;2;1;1;3.76;0
34446;1;25;9;1;1;4;3;3;2.09;0
34447;1;45;4;2;2;3;3;1;1.91;0
34448;1;46;8;2;2;3;1;1;3.53;0
34449;1;26;2;4;2;2;3;2;0.74;0
34450;1;33;4;3;2;1;3;2;5.07;0
34451;1;28;5;3;2;4;2;2;0.92;0
34452;2;51;5;2;2;1;3;2;2.76;0
34453;2;25;6;1;1;2;3;2;2.68;0
34454;2;33;1;3;2;3;3;2;1.61;1
34455;1;23;2;1;2;1;3;2;2.49;0
34456;2;38;6;1;2;1;3;2;3.99;0
34457;1;26;8;4;2;2;3;2;3.57;0
34458;1;25;3;2;2;3;1;1;1.92;0
34459;1;56;3;2;2;2;2;2;2.95;0
34460;1;49;6;1;2;3;3;2;5.64;0
34461;1;69;4;1;2;2;1;2;2.66;0
34462;1;18;6;1;2;4;3;2;1.19;0
34463;1;30;9;1;2;1;3;1;3.63;1
34464;2;41;7;1;1;3;3;1;2.41;0
34465;1;28;7;3;2;2;3;2;4.67;0
34466;2;22;2;2;1;4;3;2;3.49;0
34467;1;54;2;2;2;2;2;2;5.4;0
34468;1;44;7;3;2;3;3;2;4.89;0
34469;2;56;0;3;2;3;3;2;2.76;0
34470;1;32;3;1;2;2;2;2;3.96;0
34471;1;44;3;4;2;3;3;3;0.65;0
34472;2;28;3;3;2;2;3;2;4.04;0
34473;2;52;0;1;1;2;3;1;2.61;0
34474;2;55;6;3;2;1;1;1;2.41;0
34475;1;52;6;1;1;1;2;3;1.52;0
34476;1;47;0;4;2;4;1;2;3.11;0
34477;1;50;3;3;2;3;1;2;2.29;0
34478;2;55;9;1;1;2;3;1;3.53;0
34479;1;46;3;2;2;2;1;2;3.2;1
34480;1;42;6;3;2;1;3;2;5.22;0
34481;1;27;8;3;2;2;3;3;3.9;0
34482;2;31;3;3;2;2;1;2;2.59;0
34483;2;40;4;2;1;2;3;2;1.24;0
34484;2;25;0;2;1;3;3;2;2;0
34485;2;40;5;2;1;3;2;2;4.13;0
34486;2;58;6;2;2;3;3;1;2.05;0
34487;1;47;3;4;2;2;3;2;3.12;0
34488;1;42;7;4;2;2;3;2;3.07;0
34489;2;24;4;4;2;2;1;2;2.96;0
34490;1;25;3;1;2;3;3;1;1.77;0
34491;1;44;3;1;2;1;1;2;3.89;0
34492;2;78;4;3;2;2;3;2;3.02;0
34493;1;43;6;1;2;4;3;2;2;0
34494;2;38;10;2;1;2;3;2;5.61;0
34495;2;56;5;1;2;2;3;2;3.36;0
34496;2;45;5;3;1;2;2;1;2.22;0
34497;1;26;4;2;1;3;2;1;4.49;0
34498;1;60;1;2;2;4;3;1;4.64;0
34499;2;30;9;3;2;2;2;2;2.44;0
34500;1;18;3;4;2;3;1;1;3.59;0
34501;1;40;6;2;2;1;3;1;2.12;0
34502;2;43;8;2;2;2;3;2;1.96;0
34503;1;18;2;1;2;2;3;3;2.27;0
34504;1;53;4;2;1;1;2;2;1.27;0
34505;1;36;0;2;2;1;3;2;2.09;0
34506;1;59;1;3;2;3;3;2;2.48;0
34507;1;71;6;4;1;2;3;2;5.98;0
34508;2;45;1;1;2;2;2;3;4.74;0
34509;1;22;8;3;1;3;3;2;5.22;0
34510;1;24;3;2;2;2;2;3;0.08;0
34511;2;39;0;4;2;2;3;3;1.72;0
34512;1;48;7;1;2;4;1;2;3.84;0
34513;2;18;6;2;2;3;3;2;3.65;0
34514;2;30;5;1;2;1;3;1;1.91;0
34515;1;71;4;3;2;2;3;2;3.43;0
34516;2;43;4;1;2;1;3;2;2.1;0
34517;2;31;4;1;1;3;3;1;2.75;0
34518;2;73;5;3;2;4;3;2;3.77;0
34519;2;34;3;4;2;2;3;1;3.96;0
34520;1;46;6;2;2;2;3;1;2.06;0
34521;1;31;6;3;2;1;3;2;2.88;0
34522;1;51;9;4;2;4;1;1;3.23;0
34523;2;31;3;2;2;3;3;2;3.95;0
34524;2;18;3;2;2;3;2;3;1.28;0
34525;1;64;8;1;1;2;2;2;3.4;0
34526;1;38;1;1;2;2;3;2;6.36;0
34527;1;41;8;1;2;3;3;2;4.78;0
34528;2;18;4;2;1;3;3;2;4.84;0
34529;2;60;7;1;2;3;3;3;1.06;1
34530;2;41;8;3;2;2;3;2;4.03;0
34531;1;45;8;4;2;2;2;3;3.19;0
34532;1;42;8;3;2;2;2;2;1.54;0
34533;2;46;0;4;2;2;3;1;3;0
34534;2;31;3;1;2;1;1;3;1.77;0
34535;1;39;7;1;2;3;3;3;2.17;0
34536;2;52;7;2;2;2;3;1;2.32;0
34537;2;30;4;2;1;2;3;2;5.23;0
34538;2;82;0;4;1;2;3;3;4.97;0
34539;1;63;5;1;1;2;2;2;4.36;0
34540;2;18;5;2;2;3;3;2;0.94;0
34541;2;59;5;2;1;2;3;1;1.27;0
34542;2;44;6;3;2;1;1;2;5.59;0
34543;2;52;7;2;2;2;3;3;2.68;0
34544;2;42;7;4;2;3;3;1;1.32;0
34545;2;38;6;1;2;2;3;1;1.77;0
34546;1;45;4;2;2;2;3;1;3.56;0
34547;1;62;5;2;1;2;1;2;6.21;0
34548;1;38;7;3;2;1;3;2;1.12;0
34549;2;36;6;2;2;2;3;2;1.69;0
34550;2;48;6;4;1;2;1;2;2.98;0
34551;2;49;1;1;2;4;3;1;5.11;0
34552;1;36;6;3;2;2;3;2;2.24;0
34553;1;21;5;2;2;4;3;2;2.37;1
34554;1;53;5;1;2;2;3;1;3.76;0
34555;2;50;4;1;2;4;2;2;2.38;0
34556;1;72;3;3;2;4;3;2;1.76;0
34557;1;31;3;3;2;4;3;2;4.08;0
34558;2;42;2;3;2;3;1;2;2.56;0
34559;2;56;5;4;2;2;1;1;4.16;0
34560;1;64;9;2;2;1;1;1;3.73;0
34561;2;49;7;4;1;3;2;2;4.07;0
34562;2;32;4;3;2;3;3;1;2.52;0
34563;1;26;4;3;2;2;1;1;1.15;0
34564;1;51;6;2;2;2;3;3;4.56;0
34565;1;35;3;2;1;2;3;2;2.69;0
34566;2;33;1;3;2;3;3;3;5.1;0
34567;2;26;4;4;2;3;3;2;0.08;0
34568;2;44;5;3;2;3;3;2;2.29;0
34569;1;48;5;1;1;4;3;1;4.35;0
34570;2;37;3;3;2;1;2;3;1.05;0
34571;1;45;5;3;2;2;3;2;6.89;0
34572;1;49;9;4;2;2;3;2;2.91;0
34573;1;46;2;2;2;2;3;2;2.49;0
34574;1;43;4;4;2;4;3;3;4.28;0
34575;1;44;7;1;2;4;2;1;3.1;0
34576;1;64;9;4;2;2;2;2;0.08;0
34577;1;28;4;1;2;3;3;2;2.84;0
34578;1;18;2;4;1;3;2;3;3.56;1
34579;2;36;8;2;2;1;2;3;3.7;0
34580;1;60;4;1;2;2;2;2;4.53;0
34581;1;50;3;2;2;1;3;2;1.51;0
34582;1;63;9;3;1;2;2;2;3.71;0
34583;1;24;1;4;1;2;3;3;5.44;0
34584;1;49;4;4;1;1;3;2;2.21;0
34585;1;66;5;1;2;3;3;3;3.22;0
34586;2;56;2;3;2;4;1;2;1.97;0
34587;1;52;10;3;2;1;1;2;2.74;0
34588;1;28;5;2;1;2;2;1;3.48;0
34589;1;59;10;1;2;2;1;2;3.78;0
34590;2;46;3;3;2;4;1;3;3.71;1
34591;1;24;8;3;1;2;1;1;3.76;0
34592;1;59;7;1;2;1;3;1;3.92;0
34593;1;67;9;4;2;1;3;2;3.57;0
34594;1;63;10;4;2;1;3;1;0.08;0
34595;1;37;7;1;2;2;3;2;0.79;0
34596;1;41;10;3;2;1;3;2;1.41;0
34597;2;18;5;3;2;3;1;2;3.98;0
34598;1;55;2;1;2;1;3;2;3.64;1
34599;1;35;6;2;2;2;3;2;1.54;0
34600;2;18;4;1;2;3;2;2;4.73;0
34601;2;54;7;1;1;4;3;2;5.3;1
34602;1;56;9;2;2;2;3;2;3.13;0
34603;1;51;4;1;1;4;3;3;5.05;0
34604;1;62;4;3;2;2;2;3;2.12;0
34605;1;49;2;1;2;3;3;2;1.5;0
34606;1;46;5;2;2;3;3;3;4.18;0
34607;2;60;5;1;2;2;3;1;2.55;0
34608;1;52;2;1;1;3;3;1;3.76;0
34609;2;51;0;1;1;3;3;2;1.16;0
34610;2;30;3;3;1;2;3;1;1.1;0
34611;1;52;1;1;2;3;3;2;0.94;0
34612;2;34;8;1;2;2;3;2;4;0
34613;1;37;2;3;2;3;2;2;5.1;0
34614;2;35;3;4;2;2;1;3;3.78;0
34615;1;57;6;3;1;2;2;1;2.15;0
34616;2;43;2;3;2;3;3;2;1.72;0
34617;2;49;1;2;1;1;3;2;4.63;0
34618;2;49;2;1;2;2;3;1;3.38;0
34619;1;36;2;2;2;3;3;2;3.1;0
34620;1;37;9;1;2;1;3;3;0.29;0
34621;2;37;4;3;2;1;3;2;2.67;0
34622;1;41;3;2;2;1;2;2;0.51;0
34623;2;47;7;3;2;3;1;2;3.37;0
34624;2;35;2;1;2;4;2;2;3.78;0
34625;2;21;7;2;1;1;3;2;5.78;0
34626;2;23;3;4;2;3;2;1;2.12;0
34627;1;49;6;1;2;4;1;2;3.18;0
34628;1;36;7;2;2;3;3;3;1.99;0
34629;2;75;2;1;2;2;3;3;3.56;0
34630;1;57;6;3;2;3;3;2;0.08;0
34631;2;34;3;3;2;3;1;2;1.63;0
34632;1;45;8;3;1;3;3;2;2.35;0
34633;2;33;7;1;2;3;3;2;3.91;0
34634;1;35;7;1;2;1;3;2;3.96;0
34635;1;39;5;2;2;2;3;2;3.13;0
34636;2;63;2;1;2;3;3;2;2.76;0
34637;1;35;4;2;2;3;1;3;3.11;0
34638;1;51;3;1;2;4;3;3;2.18;0
34639;2;18;6;2;2;2;3;1;4.33;0
34640;1;52;5;4;2;4;3;3;2.86;0
34641;2;18;7;3;1;3;2;2;3.89;0
34642;1;74;4;2;1;4;1;1;0.81;0
34643;1;23;2;4;2;2;2;3;3.51;0
34644;1;52;0;1;2;1;3;3;2.63;0
34645;1;41;2;2;1;3;3;2;1.03;0
34646;2;53;11;1;1;1;3;2;3.03;0
34647;2;25;1;1;2;2;3;2;2.41;0
34648;1;43;9;2;2;3;3;3;3.72;0
34649;2;47;0;1;2;1;1;2;3.72;1
34650;1;34;4;4;2;3;3;2;2.29;0
34651;2;59;7;1;1;1;3;3;1.41;0
34652;2;44;6;2;2;2;3;3;2.98;0
34653;1;32;6;3;2;2;3;3;3.96;0
34654;2;29;3;3;1;2;1;2;3.34;0
34655;1;66;1;2;1;1;3;2;2.75;0
34656;2;48;15;2;2;3;3;3;2.66;0
34657;2;61;7;3;2;3;2;2;4.36;0
34658;2;23;0;2;1;2;3;2;3.94;0
34659;2;42;8;1;2;1;3;2;2.31;0
34660;2;42;6;3;1;2;3;1;4.76;0
34661;2;43;3;2;2;3;2;2;3.16;0
34662;1;54;6;4;2;2;3;2;3.52;0
34663;2;57;7;3;1;1;3;2;4.4;0
34664;1;58;8;2;2;2;3;1;3.32;0
34665;1;18;7;3;2;2;2;2;6.03;0
34666;1;55;10;1;2;2;1;2;0.92;0
34667;1;68;4;1;1;2;2;1;2.13;0
34668;1;56;6;2;2;2;3;2;3.37;0
34669;1;30;5;1;2;4;3;1;1.35;0
34670;1;82;6;4;2;2;3;2;3.21;0
34671;1;54;6;4;1;3;2;2;4.98;0
34672;1;46;5;1;1;3;3;1;0.18;0
34673;1;36;9;3;1;3;1;1;4.01;1
34674;1;36;1;3;2;3;1;2;2.03;0
34675;1;41;3;1;2;3;2;2;2.55;0
34676;2;61;9;1;2;2;1;1;2.48;0
34677;2;29;3;4;2;1;3;2;4.68;0
34678;2;47;7;3;2;2;3;3;1.69;0
34679;1;60;3;3;1;2;3;2;3.22;0
34680;1;44;6;2;2;1;1;3;1.2;0
34681;2;35;7;1;2;2;2;2;1.75;0
34682;1;50;4;4;2;2;3;1;0.08;0
34683;2;57;6;1;2;1;3;1;4.46;0
34684;1;32;8;3;2;3;1;2;2.72;0
34685;2;48;4;2;1;3;2;2;3.51;0
34686;1;39;7;2;2;2;3;2;0.69;0
34687;2;62;8;3;2;2;3;1;3.54;0
34688;1;47;7;2;1;2;2;2;3.76;0
34689;2;30;6;1;2;3;2;1;3.93;0
34690;2;41;3;1;1;1;3;2;3.43;0
34691;2;60;6;2;2;2;2;1;4.24;0
34692;1;49;6;1;2;2;2;3;0.08;0
34693;2;68;4;4;2;2;2;2;0.87;0
34694;1;38;5;1;2;2;3;1;3.61;0
34695;1;23;5;1;2;2;1;1;2.36;1
34696;2;49;3;3;2;2;3;2;2.93;0
34697;2;47;4;1;2;1;2;1;2.01;0
34698;2;18;5;1;2;2;1;2;1.04;0
34699;2;52;8;4;2;2;3;2;4.32;0
34700;1;36;6;3;1;2;1;3;0.3;0
34701;1;34;10;1;2;4;3;2;3.07;0
34702;1;34;7;3;1;3;3;2;0.08;0
34703;2;24;8;2;2;1;3;1;4.11;0
34704;1;41;0;1;2;4;3;2;3.51;0
34705;1;43;5;2;2;2;1;2;2.1;0
34706;2;65;8;4;2;1;1;3;1.39;0
34707;1;18;7;3;2;3;1;2;2.96;0
34708;1;38;3;4;2;1;3;2;3.54;0
34709;1;41;4;2;2;2;3;2;4.4;0
34710;1;43;6;2;1;3;2;3;2.11;0
34711;2;28;4;2;2;2;2;1;3.87;0
34712;2;40;10;2;2;3;3;2;2.89;1
34713;2;48;3;3;2;4;3;2;1.98;0
34714;1;42;5;2;1;3;3;1;3.81;0
34715;2;35;7;2;2;1;1;1;0.29;0
34716;2;36;2;1;2;1;1;2;0.2;0
34717;1;34;7;1;2;2;1;1;4.79;0
34718;2;53;5;2;2;2;3;3;4.44;0
34719;1;30;6;4;2;4;3;1;3.42;0
34720;2;40;7;3;2;1;2;2;2.6;0
34721;1;24;3;4;1;3;2;3;4.96;0
34722;2;54;5;1;2;1;3;1;2.3;0
34723;2;52;4;2;2;4;3;1;3.07;0
34724;1;57;5;1;1;3;3;2;4.34;0
34725;2;40;5;2;1;3;3;1;3.87;0
34726;2;36;5;4;2;3;1;1;4.2;0
34727;1;20;3;2;1;2;3;1;3.02;0
34728;1;44;8;4;2;3;3;2;4.85;0
34729;1;49;6;3;1;3;3;2;3.41;0
34730;2;37;0;2;2;3;3;3;5.05;0
34731;2;48;7;3;2;4;3;1;6.82;0
34732;2;55;0;3;2;1;2;2;0.64;0
34733;2;29;2;3;1;3;3;1;2.26;0
34734;1;47;4;3;1;4;3;2;2.45;0
34735;2;74;1;1;2;2;1;2;1.68;1
34736;1;46;4;1;1;2;3;3;4.72;0
34737;2;18;5;1;2;3;3;2;6.57;0
34738;2;32;4;1;2;2;2;2;0.08;0
34739;2;38;6;4;1;2;3;3;3.74;0
34740;2;31;5;3;1;3;3;2;3.74;0
34741;1;29;5;3;2;3;2;3;3;0
34742;1;43;0;1;2;3;3;2;1.02;0
34743;1;64;7;2;2;3;3;2;5.12;0
34744;1;42;2;3;1;2;3;2;3.13;0
34745;1;37;6;1;2;3;3;2;0.5;0
34746;1;37;7;3;2;3;3;3;3.94;0
34747;1;47;4;3;2;2;3;3;4.62;0
34748;1;23;3;4;2;1;1;1;1.72;0
34749;1;39;4;3;1;4;3;1;3.58;0
34750;1;44;9;3;2;2;3;3;4.66;0
34751;1;40;4;2;2;1;3;3;4.52;0
34752;1;35;3;3;2;3;3;2;1.05;0
34753;1;59;9;4;2;2;3;3;4.7;0
34754;2;20;8;3;2;4;3;2;2.31;0
34755;2;44;6;2;1;3;1;2;1.76;0
34756;2;53;6;3;2;3;2;2;3.98;0
34757;2;48;7;1;2;3;3;3;2.26;0
34758;1;81;5;3;1;2;3;3;1.6;0
34759;1;44;3;2;1;1;1;2;2.27;0
34760;1;51;4;1;1;2;1;2;4.64;0
34761;2;49;1;2;2;3;3;2;3.95;0
34762;1;58;2;3;1;1;3;1;0.61;0
34763;2;62;9;2;1;4;1;2;3.14;0
34764;1;57;3;4;1;4;3;3;1.07;0
34765;1;48;8;1;2;1;3;2;2.44;0
34766;1;24;10;1;1;2;3;2;2.68;0
34767;2;60;10;3;1;2;1;2;6.12;0
34768;2;48;7;2;1;2;3;2;1.87;0
34769;2;59;5;2;1;1;3;3;3.02;0
34770;1;41;0;3;2;2;3;1;1.63;0
34771;1;82;5;1;2;3;1;2;3.37;0
34772;1;25;7;2;1;2;3;2;4.62;0
34773;2;47;4;3;2;4;3;2;3.09;0
34774;1;41;2;2;2;2;2;1;1.94;0
34775;1;49;7;3;2;1;1;2;1.77;0
34776;1;55;9;1;2;4;3;1;3.15;0
34777;2;68;6;2;2;2;3;3;2.19;0
34778;1;55;10;1;1;2;2;2;2.82;0
34779;1;18;6;1;1;3;1;3;3.88;0
34780;2;60;0;1;2;2;3;2;2.74;0
34781;2;65;6;2;1;2;3;2;4.06;0
34782;1;49;3;1;2;4;3;2;0.76;0
34783;1;18;4;1;1;1;2;2;3.34;0
34784;1;68;7;4;1;3;3;1;1.56;0
34785;1;54;12;1;2;2;3;1;3.74;0
34786;2;26;8;3;2;3;1;3;1.74;0
34787;1;27;6;1;1;4;3;3;2.61;0
34788;2;66;8;1;2;3;2;2;2.85;0
34789;1;71;4;2;2;2;3;2;1.73;0
34790;1;34;6;1;1;1;1;2;3.14;0
34791;1;39;7;1;2;4;3;3;1.92;0
34792;1;49;5;3;2;3;2;3;3.76;0
34793;1;61;9;1;2;3;3;2;2.14;0
34794;2;71;6;1;2;4;3;3;2.58;0
34795;1;27;2;1;2;1;3;2;2.73;0
34796;2;42;3;1;1;1;2;2;3.59;0
34797;2;56;3;2;2;1;3;3;3.39;0
34798;2;34;5;3;2;2;3;1;4.25;0
34799;2;41;5;1;2;2;2;2;2.94;0
34800;1;39;4;1;2;2;1;2;2.7;0
34801;1;43;4;2;2;2;3;1;1.06;0
34802;1;23;5;3;2;2;3;3;1.15;0
34803;1;32;6;2;2;2;1;3;2.79;0
34804;2;47;1;1;1;3;3;2;4.08;0
34805;1;37;5;1;1;2;2;1;5.21;0
34806;1;24;4;1;2;2;3;2;2.45;0
34807;2;31;6;2;1;4;1;2;2.29;0
34808;1;56;4;2;2;2;3;1;2.66;0
34809;1;47;3;1;2;2;1;3;2.45;0
34810;2;21;9;2;2;3;3;2;5.42;0
34811;1;35;6;3;2;3;3;2;1.76;0
34812;1;63;5;2;2;3;3;2;4.85;0
34813;2;45;2;2;2;3;3;3;5.91;0
34814;1;32;5;2;2;1;1;1;3.63;0
34815;1;20;8;1;1;2;2;1;1.93;0
34816;1;26;6;1;2;2;2;1;2.71;0
34817;1;52;6;3;1;3;3;2;2.72;0
34818;1;26;4;1;2;3;3;2;1.3;0
34819;1;50;4;4;1;2;3;1;2.68;1
34820;1;37;6;1;2;2;3;1;1.51;0
34821;1;32;2;2;1;2;3;1;1.06;0
34822;2;58;5;3;2;2;3;1;0.08;0
34823;1;28;4;2;2;3;3;1;3.21;0
34824;1;36;7;3;1;3;3;1;4.58;0
34825;2;61;12;3;2;2;3;2;3.63;0
34826;2;56;1;1;2;2;2;1;4.85;0
34827;1;69;1;3;2;2;3;1;1.93;0
34828;1;46;4;2;2;2;3;2;3.02;0
34829;1;33;10;4;1;2;3;2;5.28;0
34830;2;41;9;2;2;3;3;3;3.4;0
34831;2;45;8;2;2;1;3;1;1.19;0
34832;2;61;10;2;1;1;1;1;3.75;0
34833;2;72;1;3;2;3;1;3;1.64;0
34834;1;52;9;2;2;3;1;1;1.59;0
34835;2;40;7;1;2;2;3;2;2.6;0
34836;1;53;6;1;2;4;3;2;3.19;0
34837;1;41;6;3;2;2;1;3;4.28;0
34838;2;40;4;1;2;4;2;2;4.1;0
34839;1;23;5;2;2;3;1;3;2.48;0
34840;2;46;8;1;2;3;3;1;2.57;0
34841;2;60;3;1;1;4;2;2;2.74;0
34842;1;42;8;1;2;3;3;1;2.18;0
34843;2;32;8;1;2;3;3;2;2.21;0
34844;1;33;5;3;2;2;3;2;4.98;0
34845;1;29;2;3;2;1;2;2;3.43;0
34846;1;50;6;2;2;4;2;2;2.61;0
34847;1;29;2;4;2;2;3;2;1.29;0
34848;2;18;7;1;2;2;2;3;1.9;0
34849;2;62;11;2;2;4;3;3;3.78;0
34850;1;66;2;1;1;3;3;3;2.99;0
34851;1;30;1;2;2;4;3;2;0.08;0
34852;2;18;5;3;1;1;1;2;3.43;0
34853;1;42;4;1;2;4;1;1;2.74;0
34854;1;53;7;1;2;3;3;3;2.64;0
34855;2;49;2;2;2;1;1;2;2.43;0
34856;2;18;7;2;2;2;1;1;2.23;0
34857;2;44;0;1;2;4;3;2;2.37;0
34858;1;33;4;4;2;1;3;1;3.99;0
34859;1;69;6;2;2;3;2;2;2.81;0
34860;1;35;4;1;1;2;3;3;2.74;0
34861;1;67;5;1;1;1;1;3;0.42;0
34862;2;18;6;4;2;2;3;3;0.08;0
34863;1;46;5;4;1;1;3;3;0.88;0
34864;2;77;6;2;2;2;3;1;5.48;0
34865;2;48;4;2;2;1;3;2;4.41;1
34866;1;60;5;3;2;3;3;2;5;0
34867;1;19;4;1;1;3;3;2;1.77;0
34868;2;53;1;2;2;3;3;1;4.36;0
34869;1;35;3;2;1;2;3;2;1.97;0
34870;2;40;8;3;2;2;3;3;3.27;0
34871;2;39;0;1;1;2;3;2;3.22;0
34872;2;55;4;3;2;2;1;3;0.85;0
34873;1;44;6;1;1;3;1;2;3.88;0
34874;1;47;3;4;2;2;3;3;1.5;0
34875;1;52;1;2;2;3;1;1;2.61;0
34876;1;54;3;3;2;2;1;1;1.15;0
34877;2;18;9;1;2;2;3;3;2.23;0
34878;2;64;3;4;2;3;3;2;4.57;0
34879;1;32;4;4;2;2;2;2;2.97;0
34880;1;36;5;1;2;3;1;3;0.08;0
34881;1;44;8;3;2;2;2;1;0.08;0
34882;1;42;4;1;1;1;3;2;1.84;1
34883;1;26;7;2;2;1;2;1;6.31;0
34884;2;20;2;4;2;2;3;1;2.59;0
34885;1;64;2;1;1;2;2;3;2.03;0
34886;1;49;7;1;2;3;3;3;5.03;0
34887;1;65;3;1;2;1;2;1;2.34;0
34888;1;34;4;2;2;1;2;2;2.72;0
34889;1;44;2;1;2;2;3;1;6.03;0
34890;1;63;4;2;2;4;3;2;4.05;1
34891;2;41;5;1;1;2;3;2;3.5;0
34892;1;69;5;2;2;2;3;2;4.23;0
34893;1;53;4;2;2;2;2;2;5.03;1
